chA,chB,pA,pB,d,score
ADC,DC,0.0,0.1,wooters_distance,0.2238665949093633
ADC,DC,0.0,0.2,trace_distance,0.09970699247489952
ADC,DC,0.0,0.2,fidelity,0.9050766902051063
ADC,DC,0.0,0.2,affinity,0.9510363816100703
ADC,DC,0.0,0.2,wooters_distance,0.312845941842834
ADC,DC,0.0,0.30000000000000004,trace_distance,0.14995938411817925
ADC,DC,0.0,0.30000000000000004,fidelity,0.8534279313605162
ADC,DC,0.0,0.30000000000000004,affinity,0.9234559988526353
ADC,DC,0.0,0.30000000000000004,wooters_distance,0.3925075338485072
ADC,DC,0.0,0.4,trace_distance,0.1955651682782145
ADC,DC,0.0,0.4,fidelity,0.8065335146051082
ADC,DC,0.0,0.4,affinity,0.8977775148000244
ADC,DC,0.0,0.4,wooters_distance,0.4551951388741504
ADC,DC,0.0,0.5,trace_distance,0.25248899438296496
ADC,DC,0.0,0.5,fidelity,0.7492574429622992
ADC,DC,0.0,0.5,affinity,0.8652640072251728
ADC,DC,0.0,0.5,wooters_distance,0.5242080880420079
ADC,DC,0.0,0.6000000000000001,trace_distance,0.30156549393063065
ADC,DC,0.0,0.6000000000000001,fidelity,0.7007329912664776
ADC,DC,0.0,0.6000000000000001,affinity,0.8365403209624964
ADC,DC,0.0,0.6000000000000001,wooters_distance,0.5785455334794642
ADC,DC,0.0,0.7000000000000001,trace_distance,0.35160021131291713
ADC,DC,0.0,0.7000000000000001,fidelity,0.6496074341388756
ADC,DC,0.0,0.7000000000000001,affinity,0.8056221366766737
ADC,DC,0.0,0.7000000000000001,wooters_distance,0.6333344921096213
ADC,DC,0.0,0.8,trace_distance,0.40231012659805754
ADC,DC,0.0,0.8,fidelity,0.5990327673658333
ADC,DC,0.0,0.8,affinity,0.7734879991603932
ADC,DC,0.0,0.8,wooters_distance,0.6856037748454367
ADC,DC,0.0,0.9,trace_distance,0.4497837951355719
ADC,DC,0.0,0.9,fidelity,0.551184507871104
ADC,DC,0.0,0.9,affinity,0.7420216282080307
ADC,DC,0.0,0.9,wooters_distance,0.7340891699957691
ADC,DC,0.0,1.0,trace_distance,0.5015803537378817
ADC,DC,0.0,1.0,fidelity,0.49928127068645095
ADC,DC,0.0,1.0,affinity,0.7061303934203065
ADC,DC,0.0,1.0,wooters_distance,0.7861250238478835
ADC,DC,0.1,0.0,trace_distance,0.04618536930550513
ADC,DC,0.1,0.0,fidelity,0.9667374693974754
ADC,DC,0.1,0.0,affinity,0.9828305984798235
ADC,DC,0.1,0.0,wooters_distance,0.16107402539273796
ADC,DC,0.1,0.1,trace_distance,0.0883092155604888
ADC,DC,0.1,0.1,fidelity,0.9196936600577531
ADC,DC,0.1,0.1,affinity,0.958425126566182
ADC,DC,0.1,0.1,wooters_distance,0.2840577536154689
ADC,DC,0.1,0.2,trace_distance,0.13118347251398388
ADC,DC,0.1,0.2,fidelity,0.8717467868054745
ADC,DC,0.1,0.2,affinity,0.9333131991268959
ADC,DC,0.1,0.2,wooters_distance,0.3645070017070729
ADC,DC,0.1,0.30000000000000004,trace_distance,0.1795946605136177
ADC,DC,0.1,0.30000000000000004,fidelity,0.8237813468733318
ADC,DC,0.1,0.30000000000000004,affinity,0.9071401626621566
ADC,DC,0.1,0.30000000000000004,wooters_distance,0.4321373858899618
ADC,DC,0.1,0.4,trace_distance,0.2215438979148626
ADC,DC,0.1,0.4,fidelity,0.7801176654057053
ADC,DC,0.1,0.4,affinity,0.8829318981249483
ADC,DC,0.1,0.4,wooters_distance,0.48760849986805904
ADC,DC,0.1,0.5,trace_distance,0.27127488945860045
ADC,DC,0.1,0.5,fidelity,0.7309977891638454
ADC,DC,0.1,0.5,affinity,0.8545025250631878
ADC,DC,0.1,0.5,wooters_distance,0.5449301840252812
ADC,DC,0.1,0.6000000000000001,trace_distance,0.31007863602923325
ADC,DC,0.1,0.6000000000000001,fidelity,0.6916511455051743
ADC,DC,0.1,0.6000000000000001,affinity,0.8311247513432272
ADC,DC,0.1,0.6000000000000001,wooters_distance,0.5883073005865441
ADC,DC,0.1,0.7000000000000001,trace_distance,0.3602695092976767
ADC,DC,0.1,0.7000000000000001,fidelity,0.64130646911884
ADC,DC,0.1,0.7000000000000001,affinity,0.800249956024364
ADC,DC,0.1,0.7000000000000001,wooters_distance,0.6418498756572709
ADC,DC,0.1,0.8,trace_distance,0.4035427080592809
ADC,DC,0.1,0.8,fidelity,0.5980097070304552
ADC,DC,0.1,0.8,affinity,0.7728113268408344
ADC,DC,0.1,0.8,wooters_distance,0.6866768954774077
ADC,DC,0.1,0.9,trace_distance,0.45060729303136177
ADC,DC,0.1,0.9,fidelity,0.5505014309555
ADC,DC,0.1,0.9,affinity,0.741510097294542
ADC,DC,0.1,0.9,wooters_distance,0.7347730017293738
ADC,DC,0.1,1.0,trace_distance,0.504630899258153
ADC,DC,0.1,1.0,fidelity,0.496753013314448
ADC,DC,0.1,1.0,affinity,0.7041179934636709
ADC,DC,0.1,1.0,wooters_distance,0.7886491863135238
ADC,DC,0.2,0.0,trace_distance,0.08097683048188918
ADC,DC,0.2,0.0,fidelity,0.9322230154985686
ADC,DC,0.2,0.0,affinity,0.9648359333992954
ADC,DC,0.2,0.0,wooters_distance,0.23622474695977866
ADC,DC,0.2,0.1,trace_distance,0.11425465061470579
ADC,DC,0.2,0.1,fidelity,0.890253596470505
ADC,DC,0.2,0.1,affinity,0.9428815266452077
ADC,DC,0.2,0.1,wooters_distance,0.3308073199651014
ADC,DC,0.2,0.2,trace_distance,0.15682140129370062
ADC,DC,0.2,0.2,fidelity,0.8467465887834408
ADC,DC,0.2,0.2,affinity,0.9195674475389412
ADC,DC,0.2,0.2,wooters_distance,0.3991983561714081
ADC,DC,0.2,0.30000000000000004,trace_distance,0.19325010097507325
ADC,DC,0.2,0.30000000000000004,fidelity,0.810124201967083
ADC,DC,0.2,0.30000000000000004,affinity,0.8994690579423062
ADC,DC,0.2,0.30000000000000004,wooters_distance,0.4493345391469114
ADC,DC,0.2,0.4,trace_distance,0.2507341825822648
ADC,DC,0.2,0.4,fidelity,0.7517677823069248
ADC,DC,0.2,0.4,affinity,0.8664662841710248
ADC,DC,0.2,0.4,wooters_distance,0.5207908631996198
ADC,DC,0.2,0.5,trace_distance,0.28570320957160567
ADC,DC,0.2,0.5,fidelity,0.7153996464847668
ADC,DC,0.2,0.5,affinity,0.8454111786802049
ADC,DC,0.2,0.5,wooters_distance,0.5621436578880773
ADC,DC,0.2,0.6000000000000001,trace_distance,0.3366231895411074
ADC,DC,0.2,0.6000000000000001,fidelity,0.6649972223471539
ADC,DC,0.2,0.6000000000000001,affinity,0.8149417170786045
ADC,DC,0.2,0.6000000000000001,wooters_distance,0.6169331877731282
ADC,DC,0.2,0.7000000000000001,trace_distance,0.38212552544680056
ADC,DC,0.2,0.7000000000000001,fidelity,0.6190037336351532
ADC,DC,0.2,0.7000000000000001,affinity,0.7863492899323937
ADC,DC,0.2,0.7000000000000001,wooters_distance,0.6650980924552152
ADC,DC,0.2,0.8,trace_distance,0.4200462991864297
ADC,DC,0.2,0.8,fidelity,0.5811055509972752
ADC,DC,0.2,0.8,affinity,0.761867389850699
ADC,DC,0.2,0.8,wooters_distance,0.7038591754763764
ADC,DC,0.2,0.9,trace_distance,0.4551992112547863
ADC,DC,0.2,0.9,fidelity,0.5460385896511099
ADC,DC,0.2,0.9,affinity,0.7384544549887054
ADC,DC,0.2,0.9,wooters_distance,0.7392603269814878
ADC,DC,0.2,1.0,trace_distance,0.49752814373992416
ADC,DC,0.2,1.0,fidelity,0.5032574290483365
ADC,DC,0.2,1.0,affinity,0.7089497102009533
ADC,DC,0.2,1.0,wooters_distance,0.7821398883523952
ADC,DC,0.30000000000000004,0.0,trace_distance,0.11390943286726045
ADC,DC,0.30000000000000004,0.0,fidelity,0.8943543284185713
ADC,DC,0.30000000000000004,0.0,affinity,0.9445252247326992
ADC,DC,0.30000000000000004,0.0,wooters_distance,0.3030319307768538
ADC,DC,0.30000000000000004,0.1,trace_distance,0.15569112490089299
ADC,DC,0.30000000000000004,0.1,fidelity,0.8489821301148313
ADC,DC,0.30000000000000004,0.1,affinity,0.9202993284200777
ADC,DC,0.30000000000000004,0.1,wooters_distance,0.389664685419185
ADC,DC,0.30000000000000004,0.2,trace_distance,0.1860190117892253
ADC,DC,0.30000000000000004,0.2,fidelity,0.8172862860163086
ADC,DC,0.30000000000000004,0.2,affinity,0.9031995195968289
ADC,DC,0.30000000000000004,0.2,wooters_distance,0.43800139039720204
ADC,DC,0.30000000000000004,0.30000000000000004,trace_distance,0.22492772980172485
ADC,DC,0.30000000000000004,0.30000000000000004,fidelity,0.777444252921215
ADC,DC,0.30000000000000004,0.30000000000000004,affinity,0.880943065709196
ADC,DC,0.30000000000000004,0.30000000000000004,wooters_distance,0.4888063604832915
ADC,DC,0.30000000000000004,0.4,trace_distance,0.26466213979391334
ADC,DC,0.30000000000000004,0.4,fidelity,0.7374279435175163
ADC,DC,0.30000000000000004,0.4,affinity,0.8579118670103991
ADC,DC,0.30000000000000004,0.4,wooters_distance,0.536449728441918
ADC,DC,0.30000000000000004,0.5,trace_distance,0.30450200252497356
ADC,DC,0.30000000000000004,0.5,fidelity,0.69702183523549
ADC,DC,0.30000000000000004,0.5,affinity,0.8342598368936597
ADC,DC,0.30000000000000004,0.5,wooters_distance,0.582101522878232
ADC,DC,0.30000000000000004,0.6000000000000001,trace_distance,0.3352977114677542
ADC,DC,0.30000000000000004,0.6000000000000001,fidelity,0.666140918831481
ADC,DC,0.30000000000000004,0.6000000000000001,affinity,0.8154583142400466
ADC,DC,0.30000000000000004,0.6000000000000001,wooters_distance,0.6153771253917614
ADC,DC,0.30000000000000004,0.7000000000000001,trace_distance,0.3805874449595131
ADC,DC,0.30000000000000004,0.7000000000000001,fidelity,0.620205903357834
ADC,DC,0.30000000000000004,0.7000000000000001,affinity,0.7871054107367256
ADC,DC,0.30000000000000004,0.7000000000000001,wooters_distance,0.6637671946096995
ADC,DC,0.30000000000000004,0.8,trace_distance,0.4183416416193863
ADC,DC,0.30000000000000004,0.8,fidelity,0.5831072106712455
ADC,DC,0.30000000000000004,0.8,affinity,0.7630498189616439
ADC,DC,0.30000000000000004,0.8,wooters_distance,0.7017982056736178
ADC,DC,0.30000000000000004,0.9,trace_distance,0.46149797560175676
ADC,DC,0.30000000000000004,0.9,fidelity,0.5395297732323662
ADC,DC,0.30000000000000004,0.9,affinity,0.7340297948727909
ADC,DC,0.30000000000000004,0.9,wooters_distance,0.7457821548322702
ADC,DC,0.30000000000000004,1.0,trace_distance,0.5009331760593168
ADC,DC,0.30000000000000004,1.0,fidelity,0.49992089195042183
ADC,DC,0.30000000000000004,1.0,affinity,0.7065949359567548
ADC,DC,0.30000000000000004,1.0,wooters_distance,0.7854777861773785
ADC,DC,0.4,0.0,trace_distance,0.14786383738922104
ADC,DC,0.4,0.0,fidelity,0.856886209100713
ADC,DC,0.4,0.0,affinity,0.9243331982764387
ADC,DC,0.4,0.0,wooters_distance,0.361897833545171
ADC,DC,0.4,0.1,trace_distance,0.1757443665623851
ADC,DC,0.4,0.1,fidelity,0.8293319362681738
ADC,DC,0.4,0.1,affinity,0.9092294019712032
ADC,DC,0.4,0.1,wooters_distance,0.4167550370389361
ADC,DC,0.4,0.2,trace_distance,0.21812729136637485
ADC,DC,0.4,0.2,fidelity,0.7840733699802396
ADC,DC,0.4,0.2,affinity,0.8842544778838265
ADC,DC,0.4,0.2,wooters_distance,0.4780854069960254
ADC,DC,0.4,0.30000000000000004,trace_distance,0.26136037043565447
ADC,DC,0.4,0.30000000000000004,fidelity,0.7415121910302135
ADC,DC,0.4,0.30000000000000004,affinity,0.8597754654838065
ADC,DC,0.4,0.30000000000000004,wooters_distance,0.5301121752180337
ADC,DC,0.4,0.4,trace_distance,0.28388589521087976
ADC,DC,0.4,0.4,fidelity,0.7181905893517578
ADC,DC,0.4,0.4,affinity,0.8464342575434879
ADC,DC,0.4,0.4,wooters_distance,0.5576373633238195
ADC,DC,0.4,0.5,trace_distance,0.3226189478586533
ADC,DC,0.4,0.5,fidelity,0.6794793527781545
ADC,DC,0.4,0.5,affinity,0.8233157666093764
ADC,DC,0.4,0.5,wooters_distance,0.600676210102299
ADC,DC,0.4,0.6000000000000001,trace_distance,0.3670456068176382
ADC,DC,0.4,0.6000000000000001,fidelity,0.6338603210104253
ADC,DC,0.4,0.6000000000000001,affinity,0.7956026194921906
ADC,DC,0.4,0.6000000000000001,wooters_distance,0.6494472948963764
ADC,DC,0.4,0.7000000000000001,trace_distance,0.4016477781851855
ADC,DC,0.4,0.7000000000000001,fidelity,0.5989811577258254
ADC,DC,0.4,0.7000000000000001,affinity,0.7735307427003285
ADC,DC,0.4,0.7000000000000001,wooters_distance,0.6855789349518092
ADC,DC,0.4,0.8,trace_distance,0.4292042634473423
ADC,DC,0.4,0.8,fidelity,0.5718945370610793
ADC,DC,0.4,0.8,affinity,0.7557900468132538
ADC,DC,0.4,0.8,wooters_distance,0.7131815223011277
ADC,DC,0.4,0.9,trace_distance,0.4590560587215656
ADC,DC,0.4,0.9,fidelity,0.5417566447695107
ADC,DC,0.4,0.9,affinity,0.7356234740934672
ADC,DC,0.4,0.9,wooters_distance,0.7435507657841901
ADC,DC,0.4,1.0,trace_distance,0.49913312108399577
ADC,DC,0.4,1.0,fidelity,0.5016130302899995
ADC,DC,0.4,1.0,affinity,0.7078376425565308
ADC,DC,0.4,1.0,wooters_distance,0.7837830008733176
ADC,DC,0.5,0.0,trace_distance,0.19352949868468428
ADC,DC,0.5,0.0,fidelity,0.8136181469919324
ADC,DC,0.5,0.0,affinity,0.8998683367196111
ADC,DC,0.5,0.0,wooters_distance,0.42240669312125484
ADC,DC,0.5,0.1,trace_distance,0.21720567871078955
ADC,DC,0.5,0.1,fidelity,0.7851469329744282
ADC,DC,0.5,0.1,affinity,0.8844504740740445
ADC,DC,0.5,0.1,wooters_distance,0.4728555387245266
ADC,DC,0.5,0.2,trace_distance,0.2436453093226055
ADC,DC,0.5,0.2,fidelity,0.7584278035523794
ADC,DC,0.5,0.2,affinity,0.8694726061987769
ADC,DC,0.5,0.2,wooters_distance,0.508778797499481
ADC,DC,0.5,0.30000000000000004,trace_distance,0.2766434935563182
ADC,DC,0.5,0.30000000000000004,fidelity,0.7247236590743653
ADC,DC,0.5,0.30000000000000004,affinity,0.850158306105779
ADC,DC,0.5,0.30000000000000004,wooters_distance,0.5493308707129073
ADC,DC,0.5,0.4,trace_distance,0.31232459705661525
ADC,DC,0.5,0.4,fidelity,0.689147679163419
ADC,DC,0.5,0.4,affinity,0.8291071050113684
ADC,DC,0.5,0.4,wooters_distance,0.5897907747749422
ADC,DC,0.5,0.5,trace_distance,0.3414185411772616
ADC,DC,0.5,0.5,fidelity,0.6599861641215153
ADC,DC,0.5,0.5,affinity,0.8116046730787198
ADC,DC,0.5,0.5,wooters_distance,0.6217771353444599
ADC,DC,0.5,0.6000000000000001,trace_distance,0.37965397674712764
ADC,DC,0.5,0.6000000000000001,fidelity,0.6216044696259663
ADC,DC,0.5,0.6000000000000001,affinity,0.7876295110031183
ADC,DC,0.5,0.6000000000000001,wooters_distance,0.6619815594600094
ADC,DC,0.5,0.7000000000000001,trace_distance,0.40809201344151
ADC,DC,0.5,0.7000000000000001,fidelity,0.5927530420877735
ADC,DC,0.5,0.7000000000000001,affinity,0.7693433377139095
ADC,DC,0.5,0.7000000000000001,wooters_distance,0.6918460756767567
ADC,DC,0.5,0.8,trace_distance,0.44621548240234016
ADC,DC,0.5,0.8,fidelity,0.5549963787617578
ADC,DC,0.5,0.8,affinity,0.7443155203955518
ADC,DC,0.5,0.8,wooters_distance,0.7301722808292371
ADC,DC,0.5,0.9,trace_distance,0.4759649525665226
ADC,DC,0.5,0.9,fidelity,0.524788211151242
ADC,DC,0.5,0.9,affinity,0.7239961124568298
ADC,DC,0.5,0.9,wooters_distance,0.7605714889892444
ADC,DC,0.5,1.0,trace_distance,0.5048239896859207
ADC,DC,0.5,1.0,fidelity,0.4964964698191596
ADC,DC,0.5,1.0,affinity,0.7039395880162861
ADC,DC,0.5,1.0,wooters_distance,0.7889049231702563
ADC,DC,0.6000000000000001,0.0,trace_distance,0.23005792925539784
ADC,DC,0.6000000000000001,0.0,fidelity,0.7743717719778385
ADC,DC,0.6000000000000001,0.0,affinity,0.8777692795593186
ADC,DC,0.6000000000000001,0.0,wooters_distance,0.4748590996721869
ADC,DC,0.6000000000000001,0.1,trace_distance,0.2602332225609234
ADC,DC,0.6000000000000001,0.1,fidelity,0.7438316770895694
ADC,DC,0.6000000000000001,0.1,affinity,0.8599464466631058
ADC,DC,0.6000000000000001,0.1,wooters_distance,0.5226168237447357
ADC,DC,0.6000000000000001,0.2,trace_distance,0.28186657807170984
ADC,DC,0.6000000000000001,0.2,fidelity,0.7204978954045602
ADC,DC,0.6000000000000001,0.2,affinity,0.8472507921376805
ADC,DC,0.6000000000000001,0.2,wooters_distance,0.552257534543049
ADC,DC,0.6000000000000001,0.30000000000000004,trace_distance,0.3073928505674543
ADC,DC,0.6000000000000001,0.30000000000000004,fidelity,0.6938971388815784
ADC,DC,0.6000000000000001,0.30000000000000004,affinity,0.8316321130217387
ADC,DC,0.6000000000000001,0.30000000000000004,wooters_distance,0.5835052843389503
ADC,DC,0.6000000000000001,0.4,trace_distance,0.3344072201257778
ADC,DC,0.6000000000000001,0.4,fidelity,0.6673082084287841
ADC,DC,0.6000000000000001,0.4,affinity,0.8155715010237466
ADC,DC,0.6000000000000001,0.4,wooters_distance,0.6129948722652879
ADC,DC,0.6000000000000001,0.5,trace_distance,0.3564825966013743
ADC,DC,0.6000000000000001,0.5,fidelity,0.6457021968966808
ADC,DC,0.6000000000000001,0.5,affinity,0.8024439812955619
ADC,DC,0.6000000000000001,0.5,wooters_distance,0.6366651217110678
ADC,DC,0.6000000000000001,0.6000000000000001,trace_distance,0.38953549475388755
ADC,DC,0.6000000000000001,0.6000000000000001,fidelity,0.6122474768783589
ADC,DC,0.6000000000000001,0.6000000000000001,affinity,0.781502274594949
ADC,DC,0.6000000000000001,0.6000000000000001,wooters_distance,0.6716872311227947
ADC,DC,0.6000000000000001,0.7000000000000001,trace_distance,0.4168165820923375
ADC,DC,0.6000000000000001,0.7000000000000001,fidelity,0.5843744189764597
ADC,DC,0.6000000000000001,0.7000000000000001,affinity,0.7637636696640002
ADC,DC,0.6000000000000001,0.7000000000000001,wooters_distance,0.7003683422194401
ADC,DC,0.6000000000000001,0.8,trace_distance,0.43936048115353005
ADC,DC,0.6000000000000001,0.8,fidelity,0.5618285162568979
ADC,DC,0.6000000000000001,0.8,affinity,0.7488603602042586
ADC,DC,0.6000000000000001,0.8,wooters_distance,0.7232859277075975
ADC,DC,0.6000000000000001,0.9,trace_distance,0.4728173960666573
ADC,DC,0.6000000000000001,0.9,fidelity,0.5281879053201143
ADC,DC,0.6000000000000001,0.9,affinity,0.7262054890612467
ADC,DC,0.6000000000000001,0.9,wooters_distance,0.757146446928498
ADC,DC,0.6000000000000001,1.0,trace_distance,0.507702636832891
ADC,DC,0.6000000000000001,1.0,fidelity,0.4930910784138591
ADC,DC,0.6000000000000001,1.0,affinity,0.7016776608567503
ADC,DC,0.6000000000000001,1.0,wooters_distance,0.7923113606753849
ADC,DC,0.7000000000000001,0.0,trace_distance,0.26809850192927076
ADC,DC,0.7000000000000001,0.0,fidelity,0.7347981323657096
ADC,DC,0.7000000000000001,0.0,affinity,0.854808817639468
ADC,DC,0.7000000000000001,0.0,wooters_distance,0.5249446294871966
ADC,DC,0.7000000000000001,0.1,trace_distance,0.29338933540991996
ADC,DC,0.7000000000000001,0.1,fidelity,0.7094047391838733
ADC,DC,0.7000000000000001,0.1,affinity,0.8399188313185469
ADC,DC,0.7000000000000001,0.1,wooters_distance,0.5624887951683943
ADC,DC,0.7000000000000001,0.2,trace_distance,0.321769993117065
ADC,DC,0.7000000000000001,0.2,fidelity,0.6809836011616275
ADC,DC,0.7000000000000001,0.2,affinity,0.8234129463174096
ADC,DC,0.7000000000000001,0.2,wooters_distance,0.596958094609413
ADC,DC,0.7000000000000001,0.30000000000000004,trace_distance,0.3465992859801343
ADC,DC,0.7000000000000001,0.30000000000000004,fidelity,0.6555265898838486
ADC,DC,0.7000000000000001,0.30000000000000004,affinity,0.8080567486158996
ADC,DC,0.7000000000000001,0.30000000000000004,wooters_distance,0.6252923233422593
ADC,DC,0.7000000000000001,0.4,trace_distance,0.3643086866970031
ADC,DC,0.7000000000000001,0.4,fidelity,0.637301264280579
ADC,DC,0.7000000000000001,0.4,affinity,0.7969912501589068
ADC,DC,0.7000000000000001,0.4,wooters_distance,0.6449265521679445
ADC,DC,0.7000000000000001,0.5,trace_distance,0.3831411948513561
ADC,DC,0.7000000000000001,0.5,fidelity,0.6186773942599423
ADC,DC,0.7000000000000001,0.5,affinity,0.7854538051862173
ADC,DC,0.7000000000000001,0.5,wooters_distance,0.6649110023024205
ADC,DC,0.7000000000000001,0.6000000000000001,trace_distance,0.4124018925729596
ADC,DC,0.7000000000000001,0.6000000000000001,fidelity,0.5892667293770347
ADC,DC,0.7000000000000001,0.6000000000000001,affinity,0.7667272927146729
ADC,DC,0.7000000000000001,0.6000000000000001,wooters_distance,0.6953056714773584
ADC,DC,0.7000000000000001,0.7000000000000001,trace_distance,0.42405228911665094
ADC,DC,0.7000000000000001,0.7000000000000001,fidelity,0.5770286707706755
ADC,DC,0.7000000000000001,0.7000000000000001,affinity,0.758999528747066
ADC,DC,0.7000000000000001,0.7000000000000001,wooters_distance,0.707824975676246
ADC,DC,0.7000000000000001,0.8,trace_distance,0.463563662562946
ADC,DC,0.7000000000000001,0.8,fidelity,0.5375705361748949
ADC,DC,0.7000000000000001,0.8,affinity,0.7325680970339166
ADC,DC,0.7000000000000001,0.8,wooters_distance,0.7477115554516388
ADC,DC,0.7000000000000001,0.9,trace_distance,0.47302745146036607
ADC,DC,0.7000000000000001,0.9,fidelity,0.5278376695538687
ADC,DC,0.7000000000000001,0.9,affinity,0.7260145547478706
ADC,DC,0.7000000000000001,0.9,wooters_distance,0.7574996164374818
ADC,DC,0.7000000000000001,1.0,trace_distance,0.4939723769474602
ADC,DC,0.7000000000000001,1.0,fidelity,0.5070267197532825
ADC,DC,0.7000000000000001,1.0,affinity,0.7115480509051744
ADC,DC,0.7000000000000001,1.0,wooters_distance,0.7783619133807931
ADC,DC,0.8,0.0,trace_distance,0.3320175689494705
ADC,DC,0.8,0.0,fidelity,0.6712893057419401
ADC,DC,0.8,0.0,affinity,0.8172099486979172
ADC,DC,0.8,0.0,wooters_distance,0.6007654733909649
ADC,DC,0.8,0.1,trace_distance,0.3392461749506152
ADC,DC,0.8,0.1,fidelity,0.6629024249077046
ADC,DC,0.8,0.1,affinity,0.8121542359006192
ADC,DC,0.8,0.1,wooters_distance,0.6139200796293348
ADC,DC,0.8,0.2,trace_distance,0.35605337313494606
ADC,DC,0.8,0.2,fidelity,0.6464931601796223
ADC,DC,0.8,0.2,affinity,0.8023338066826566
ADC,DC,0.8,0.2,wooters_distance,0.6343525357743783
ADC,DC,0.8,0.30000000000000004,trace_distance,0.3726926913782829
ADC,DC,0.8,0.30000000000000004,fidelity,0.6290568878572297
ADC,DC,0.8,0.30000000000000004,affinity,0.7915194442380621
ADC,DC,0.8,0.30000000000000004,wooters_distance,0.6529504651792766
ADC,DC,0.8,0.4,trace_distance,0.3884332894814358
ADC,DC,0.8,0.4,fidelity,0.6130479881441544
ADC,DC,0.8,0.4,affinity,0.7816006802734764
ADC,DC,0.8,0.4,wooters_distance,0.6702081192296481
ADC,DC,0.8,0.5,trace_distance,0.41197020675069823
ADC,DC,0.8,0.5,fidelity,0.5893069024997811
ADC,DC,0.8,0.5,affinity,0.7665793085888012
ADC,DC,0.8,0.5,wooters_distance,0.6950819771717027
ADC,DC,0.8,0.6000000000000001,trace_distance,0.42965825382350786
ADC,DC,0.8,0.6000000000000001,fidelity,0.5714481455310682
ADC,DC,0.8,0.6000000000000001,affinity,0.7550591119997274
ADC,DC,0.8,0.6000000000000001,wooters_distance,0.713364519329483
ADC,DC,0.8,0.7000000000000001,trace_distance,0.45180570281085997
ADC,DC,0.8,0.7000000000000001,fidelity,0.549266690171169
ADC,DC,0.8,0.7000000000000001,affinity,0.7404082329959406
ADC,DC,0.8,0.7000000000000001,wooters_distance,0.7358539648401582
ADC,DC,0.8,0.8,trace_distance,0.4602997916892397
ADC,DC,0.8,0.8,fidelity,0.5409440204725069
ADC,DC,0.8,0.8,affinity,0.7348077364997946
ADC,DC,0.8,0.8,wooters_distance,0.7443026001474781
ADC,DC,0.8,0.9,trace_distance,0.48470453784396267
ADC,DC,0.8,0.9,fidelity,0.5165757007959746
ADC,DC,0.8,0.9,affinity,0.7181688490147279
ADC,DC,0.8,0.9,wooters_distance,0.7688057606276061
ADC,DC,0.8,1.0,trace_distance,0.5068278995358777
ADC,DC,0.8,1.0,fidelity,0.4938662932615159
ADC,DC,0.8,1.0,affinity,0.7023760160138574
ADC,DC,0.8,1.0,wooters_distance,0.7915377998940737
ADC,DC,0.9,0.0,trace_distance,0.3769740703765378
ADC,DC,0.9,0.0,fidelity,0.6259861633082399
ADC,DC,0.9,0.0,affinity,0.7891108929768326
ADC,DC,0.9,0.0,wooters_distance,0.6524419522646588
ADC,DC,0.9,0.1,trace_distance,0.39729040648462033
ADC,DC,0.9,0.1,fidelity,0.6047488047932178
ADC,DC,0.9,0.1,affinity,0.776199744704475
ADC,DC,0.9,0.1,wooters_distance,0.677484574436542
ADC,DC,0.9,0.2,trace_distance,0.404293878291674
ADC,DC,0.9,0.2,fidelity,0.5981201745060857
ADC,DC,0.9,0.2,affinity,0.7718455064923008
ADC,DC,0.9,0.2,wooters_distance,0.6851180862635976
ADC,DC,0.9,0.30000000000000004,trace_distance,0.4130814908991594
ADC,DC,0.9,0.30000000000000004,fidelity,0.5883452901035106
ADC,DC,0.9,0.30000000000000004,affinity,0.7657111317711469
ADC,DC,0.9,0.30000000000000004,wooters_distance,0.6956511953716528
ADC,DC,0.9,0.4,trace_distance,0.4249627275941222
ADC,DC,0.9,0.4,fidelity,0.5764889138593587
ADC,DC,0.9,0.4,affinity,0.7580849911243477
ADC,DC,0.9,0.4,wooters_distance,0.7078507256056256
ADC,DC,0.9,0.5,trace_distance,0.44795865925895856
ADC,DC,0.9,0.5,fidelity,0.5531185661018388
ADC,DC,0.9,0.5,affinity,0.742879243837204
ADC,DC,0.9,0.5,wooters_distance,0.7318194601024081
ADC,DC,0.9,0.6000000000000001,trace_distance,0.4473210081020535
ADC,DC,0.9,0.6000000000000001,fidelity,0.5535322530591896
ADC,DC,0.9,0.6000000000000001,affinity,0.7431950121061268
ADC,DC,0.9,0.6000000000000001,wooters_distance,0.7315204906479004
ADC,DC,0.9,0.7000000000000001,trace_distance,0.4667837558557539
ADC,DC,0.9,0.7000000000000001,fidelity,0.534375400238505
ADC,DC,0.9,0.7000000000000001,affinity,0.7303754252976548
ADC,DC,0.9,0.7000000000000001,wooters_distance,0.7508977829140484
ADC,DC,0.9,0.8,trace_distance,0.4688471187621568
ADC,DC,0.9,0.8,fidelity,0.5323687244115072
ADC,DC,0.9,0.8,affinity,0.7289836087419795
ADC,DC,0.9,0.8,wooters_distance,0.7528857769290758
ADC,DC,0.9,0.9,trace_distance,0.4826465523965034
ADC,DC,0.9,0.9,fidelity,0.5183084197217952
ADC,DC,0.9,0.9,affinity,0.7193635701845386
ADC,DC,0.9,0.9,wooters_distance,0.7670085528525005
ADC,DC,0.9,1.0,trace_distance,0.5076905410738511
ADC,DC,0.9,1.0,fidelity,0.4935450429423452
ADC,DC,0.9,1.0,affinity,0.7019133866780543
