chA,chB,pA,pB,d,score
PDC,DC,0.30000000000000004,0.30000000000000004,trace_distance,0.1628384259046982
PDC,DC,0.30000000000000004,0.30000000000000004,fidelity,0.8400600002118612
PDC,DC,0.30000000000000004,0.30000000000000004,affinity,0.9161904622009135
PDC,DC,0.30000000000000004,0.30000000000000004,wooters_distance,0.4107531789046176
PDC,DC,0.30000000000000004,0.4,trace_distance,0.21114857163059209
PDC,DC,0.30000000000000004,0.4,fidelity,0.7912185142225319
PDC,DC,0.30000000000000004,0.4,affinity,0.889125527691501
PDC,DC,0.30000000000000004,0.4,wooters_distance,0.47410377211185806
PDC,DC,0.30000000000000004,0.5,trace_distance,0.260494930779881
PDC,DC,0.30000000000000004,0.5,fidelity,0.7413239514337138
PDC,DC,0.30000000000000004,0.5,affinity,0.8606208631163794
PDC,DC,0.30000000000000004,0.5,wooters_distance,0.5332325841359936
PDC,DC,0.30000000000000004,0.6000000000000001,trace_distance,0.3079616036451691
PDC,DC,0.30000000000000004,0.6000000000000001,fidelity,0.6936441249192723
PDC,DC,0.30000000000000004,0.6000000000000001,affinity,0.8324515838035865
PDC,DC,0.30000000000000004,0.6000000000000001,wooters_distance,0.5863395707382406
PDC,DC,0.30000000000000004,0.7000000000000001,trace_distance,0.35630149274380646
PDC,DC,0.30000000000000004,0.7000000000000001,fidelity,0.6451031681627574
PDC,DC,0.30000000000000004,0.7000000000000001,affinity,0.80275010061945
PDC,DC,0.30000000000000004,0.7000000000000001,wooters_distance,0.6380186076110624
PDC,DC,0.30000000000000004,0.8,trace_distance,0.4036482272533838
PDC,DC,0.30000000000000004,0.8,fidelity,0.5975918275080447
PDC,DC,0.30000000000000004,0.8,affinity,0.7725798603223796
PDC,DC,0.30000000000000004,0.8,wooters_distance,0.6870740897484728
PDC,DC,0.30000000000000004,0.9,trace_distance,0.4527167869882869
PDC,DC,0.30000000000000004,0.9,fidelity,0.5484292072030358
PDC,DC,0.30000000000000004,0.9,affinity,0.7400644781966564
PDC,DC,0.30000000000000004,0.9,wooters_distance,0.736847343958966
PDC,DC,0.30000000000000004,1.0,trace_distance,0.5010289640911576
PDC,DC,0.30000000000000004,1.0,fidelity,0.4999597928921307
PDC,DC,0.30000000000000004,1.0,affinity,0.7065635288060134
PDC,DC,0.30000000000000004,1.0,wooters_distance,0.7854377790692717
PDC,DC,0.4,0.0,trace_distance,0.04297636631684778
PDC,DC,0.4,0.0,fidelity,0.9270962785406883
PDC,DC,0.4,0.0,affinity,0.9865335739152449
PDC,DC,0.4,0.0,wooters_distance,0.15039962084675845
PDC,DC,0.4,0.1,trace_distance,0.08100121734881383
PDC,DC,0.4,0.1,fidelity,0.9256601564759553
PDC,DC,0.4,0.1,affinity,0.9617065069058046
PDC,DC,0.4,0.1,wooters_distance,0.27365680255943803
PDC,DC,0.4,0.2,trace_distance,0.12732976621098963
PDC,DC,0.4,0.2,fidelity,0.8769195800473368
PDC,DC,0.4,0.2,affinity,0.9360351786366643
PDC,DC,0.4,0.2,wooters_distance,0.35733711469270557
PDC,DC,0.4,0.30000000000000004,trace_distance,0.1722475632744836
PDC,DC,0.4,0.30000000000000004,fidelity,0.8307806643506689
PDC,DC,0.4,0.30000000000000004,affinity,0.9110723237895889
PDC,DC,0.4,0.30000000000000004,wooters_distance,0.4232260279983846
PDC,DC,0.4,0.4,trace_distance,0.21863472732687214
PDC,DC,0.4,0.4,fidelity,0.7837701614268846
PDC,DC,0.4,0.4,affinity,0.8849000756080105
PDC,DC,0.4,0.4,wooters_distance,0.4831652128178993
PDC,DC,0.4,0.5,trace_distance,0.2658499400062092
PDC,DC,0.4,0.5,fidelity,0.7361064126254689
PDC,DC,0.4,0.5,affinity,0.8575504044146883
PDC,DC,0.4,0.5,wooters_distance,0.5391687755025129
PDC,DC,0.4,0.6000000000000001,trace_distance,0.3121328897915067
PDC,DC,0.4,0.6000000000000001,fidelity,0.6895756950619135
PDC,DC,0.4,0.6000000000000001,affinity,0.8299744951685223
PDC,DC,0.4,0.6000000000000001,wooters_distance,0.5907379741339155
PDC,DC,0.4,0.7000000000000001,trace_distance,0.3590279143681221
PDC,DC,0.4,0.7000000000000001,fidelity,0.6423738903440404
PDC,DC,0.4,0.7000000000000001,affinity,0.8010475050338726
PDC,DC,0.4,0.7000000000000001,wooters_distance,0.6408730181997783
PDC,DC,0.4,0.8,trace_distance,0.4064928914407636
PDC,DC,0.4,0.8,fidelity,0.5947370763783842
PDC,DC,0.4,0.8,affinity,0.7707247501552827
PDC,DC,0.4,0.8,wooters_distance,0.6899821959060545
PDC,DC,0.4,0.9,trace_distance,0.4543134912915614
PDC,DC,0.4,0.9,fidelity,0.546812225697159
PDC,DC,0.4,0.9,affinity,0.738968124794315
PDC,DC,0.4,0.9,wooters_distance,0.7384713256458817
PDC,DC,0.4,1.0,trace_distance,0.5012106583422178
PDC,DC,0.4,1.0,fidelity,0.49980522836775815
PDC,DC,0.4,1.0,affinity,0.7064334685334303
PDC,DC,0.4,1.0,wooters_distance,0.7855936816532921
PDC,DC,0.5,0.0,trace_distance,0.06155458597142389
PDC,DC,0.5,0.0,fidelity,0.9287590860689708
PDC,DC,0.5,0.0,affinity,0.975884202049743
PDC,DC,0.5,0.0,wooters_distance,0.20589592461099848
PDC,DC,0.5,0.1,trace_distance,0.09777385787657447
PDC,DC,0.5,0.1,fidelity,0.9100886946743801
PDC,DC,0.5,0.1,affinity,0.9534216040632117
PDC,DC,0.5,0.1,wooters_distance,0.3015417227991608
PDC,DC,0.5,0.2,trace_distance,0.14038018529763854
PDC,DC,0.5,0.2,fidelity,0.8643708748566183
PDC,DC,0.5,0.2,affinity,0.9292070246339645
PDC,DC,0.5,0.2,wooters_distance,0.3757311368224676
PDC,DC,0.5,0.30000000000000004,trace_distance,0.1838649006861595
PDC,DC,0.5,0.30000000000000004,fidelity,0.8194067604636842
PDC,DC,0.5,0.30000000000000004,affinity,0.9047430439090406
PDC,DC,0.5,0.30000000000000004,wooters_distance,0.4380911343601256
PDC,DC,0.5,0.4,trace_distance,0.22868114434887596
PDC,DC,0.5,0.4,fidelity,0.7738673438503562
PDC,DC,0.5,0.4,affinity,0.8792447903265725
PDC,DC,0.5,0.4,wooters_distance,0.4950863200736727
PDC,DC,0.5,0.5,trace_distance,0.27464152097271644
PDC,DC,0.5,0.5,fidelity,0.7273725785129039
PDC,DC,0.5,0.5,affinity,0.8524138782594741
PDC,DC,0.5,0.5,wooters_distance,0.5490173752028007
PDC,DC,0.5,0.6000000000000001,trace_distance,0.3190964609839049
PDC,DC,0.5,0.6000000000000001,fidelity,0.6826164472077195
PDC,DC,0.5,0.6000000000000001,affinity,0.8257495852639564
PDC,DC,0.5,0.6000000000000001,wooters_distance,0.5982242815793065
PDC,DC,0.5,0.7000000000000001,trace_distance,0.3646957865459454
PDC,DC,0.5,0.7000000000000001,fidelity,0.6367506012485671
PDC,DC,0.5,0.7000000000000001,affinity,0.79749504510532
PDC,DC,0.5,0.7000000000000001,wooters_distance,0.6467115798763365
PDC,DC,0.5,0.8,trace_distance,0.4099028663121925
PDC,DC,0.5,0.8,fidelity,0.5913519425894694
PDC,DC,0.5,0.8,affinity,0.768513672413286
PDC,DC,0.5,0.8,wooters_distance,0.6934295210614808
PDC,DC,0.5,0.9,trace_distance,0.45567280656926445
PDC,DC,0.5,0.9,fidelity,0.5454632056665628
PDC,DC,0.5,0.9,affinity,0.738044664008975
PDC,DC,0.5,0.9,wooters_distance,0.7398249977095929
PDC,DC,0.5,1.0,trace_distance,0.5014312505016398
PDC,DC,0.5,1.0,fidelity,0.4995839960391854
PDC,DC,0.5,1.0,affinity,0.7062652946922455
PDC,DC,0.5,1.0,wooters_distance,0.7858142582344028
PDC,DC,0.6000000000000001,0.0,trace_distance,0.08332946293585235
PDC,DC,0.6000000000000001,0.0,fidelity,0.9248159535859124
PDC,DC,0.6000000000000001,0.0,affinity,0.9654597427137289
PDC,DC,0.6000000000000001,0.0,wooters_distance,0.24736904587145642
PDC,DC,0.6000000000000001,0.1,trace_distance,0.11809539267688332
PDC,DC,0.6000000000000001,0.1,fidelity,0.8909932616495105
PDC,DC,0.6000000000000001,0.1,affinity,0.9431296608879252
PDC,DC,0.6000000000000001,0.1,wooters_distance,0.33249516308659954
PDC,DC,0.6000000000000001,0.2,trace_distance,0.15877738140517952
PDC,DC,0.6000000000000001,0.2,fidelity,0.8470272789195513
PDC,DC,0.6000000000000001,0.2,affinity,0.9196330885127724
PDC,DC,0.6000000000000001,0.2,wooters_distance,0.39997833342577127
PDC,DC,0.6000000000000001,0.30000000000000004,trace_distance,0.20064432519052372
PDC,DC,0.6000000000000001,0.30000000000000004,fidelity,0.8035260711245396
PDC,DC,0.6000000000000001,0.30000000000000004,affinity,0.8957504441461537
PDC,DC,0.6000000000000001,0.30000000000000004,wooters_distance,0.45821663942047985
PDC,DC,0.6000000000000001,0.4,trace_distance,0.24258374074271497
PDC,DC,0.6000000000000001,0.4,fidelity,0.7603935652684924
PDC,DC,0.6000000000000001,0.4,affinity,0.8714188478287139
PDC,DC,0.6000000000000001,0.4,wooters_distance,0.5108494223895029
PDC,DC,0.6000000000000001,0.5,trace_distance,0.28499779793279634
PDC,DC,0.6000000000000001,0.5,fidelity,0.7174234750180233
PDC,DC,0.6000000000000001,0.5,affinity,0.8464471427739639
PDC,DC,0.6000000000000001,0.5,wooters_distance,0.5600653475603158
PDC,DC,0.6000000000000001,0.6000000000000001,trace_distance,0.3280293182030494
PDC,DC,0.6000000000000001,0.6000000000000001,fidelity,0.6738559338736184
PDC,DC,0.6000000000000001,0.6000000000000001,affinity,0.8203654265150071
PDC,DC,0.6000000000000001,0.6000000000000001,wooters_distance,0.6075808193446214
PDC,DC,0.6000000000000001,0.7000000000000001,trace_distance,0.37192659182952625
PDC,DC,0.6000000000000001,0.7000000000000001,fidelity,0.6295291701967664
PDC,DC,0.6000000000000001,0.7000000000000001,affinity,0.7929387111692593
PDC,DC,0.6000000000000001,0.7000000000000001,wooters_distance,0.6542089803753083
PDC,DC,0.6000000000000001,0.8,trace_distance,0.41557986356130205
PDC,DC,0.6000000000000001,0.8,fidelity,0.5856677874125931
PDC,DC,0.6000000000000001,0.8,affinity,0.7648001535125839
PDC,DC,0.6000000000000001,0.8,wooters_distance,0.699209568617146
PDC,DC,0.6000000000000001,0.9,trace_distance,0.4572922030608972
PDC,DC,0.6000000000000001,0.9,fidelity,0.543846892138309
PDC,DC,0.6000000000000001,0.9,affinity,0.7369504974274096
PDC,DC,0.6000000000000001,0.9,wooters_distance,0.7414506994652941
PDC,DC,0.6000000000000001,1.0,trace_distance,0.5011189636371085
PDC,DC,0.6000000000000001,1.0,fidelity,0.499904974699044
PDC,DC,0.6000000000000001,1.0,affinity,0.7064936592201309
PDC,DC,0.6000000000000001,1.0,wooters_distance,0.785493500973704
PDC,DC,0.7000000000000001,0.0,trace_distance,0.11451237894382059
PDC,DC,0.7000000000000001,0.0,fidelity,0.9019037764201917
PDC,DC,0.7000000000000001,0.0,affinity,0.95119781222258
PDC,DC,0.7000000000000001,0.0,wooters_distance,0.294296236170635
PDC,DC,0.7000000000000001,0.1,trace_distance,0.14782543639608947
PDC,DC,0.7000000000000001,0.1,fidelity,0.8643539180609001
PDC,DC,0.7000000000000001,0.1,affinity,0.9284139335135243
PDC,DC,0.7000000000000001,0.1,wooters_distance,0.3724037411678784
PDC,DC,0.7000000000000001,0.2,trace_distance,0.1827306106253003
PDC,DC,0.7000000000000001,0.2,fidelity,0.8248901446732458
PDC,DC,0.7000000000000001,0.2,affinity,0.9071636632051361
PDC,DC,0.7000000000000001,0.2,wooters_distance,0.42925645314365
PDC,DC,0.7000000000000001,0.30000000000000004,trace_distance,0.22242490415549881
PDC,DC,0.7000000000000001,0.30000000000000004,fidelity,0.7830528722655606
PDC,DC,0.7000000000000001,0.30000000000000004,affinity,0.8839423445481515
PDC,DC,0.7000000000000001,0.30000000000000004,wooters_distance,0.48311580204411614
PDC,DC,0.7000000000000001,0.4,trace_distance,0.2613230555949191
PDC,DC,0.7000000000000001,0.4,fidelity,0.7423641094407025
PDC,DC,0.7000000000000001,0.4,affinity,0.8608161651531093
PDC,DC,0.7000000000000001,0.4,wooters_distance,0.5315754050622626
PDC,DC,0.7000000000000001,0.5,trace_distance,0.3007162449877686
PDC,DC,0.7000000000000001,0.5,fidelity,0.7021133371661968
PDC,DC,0.7000000000000001,0.5,affinity,0.8372133148062271
PDC,DC,0.7000000000000001,0.5,wooters_distance,0.5768580137594874
PDC,DC,0.7000000000000001,0.6000000000000001,trace_distance,0.33987293274163055
PDC,DC,0.7000000000000001,0.6000000000000001,fidelity,0.6622540064618977
PDC,DC,0.7000000000000001,0.6000000000000001,affinity,0.8131649791029876
PDC,DC,0.7000000000000001,0.6000000000000001,wooters_distance,0.6198642386804847
PDC,DC,0.7000000000000001,0.7000000000000001,trace_distance,0.38028659308598534
PDC,DC,0.7000000000000001,0.7000000000000001,fidelity,0.6214148187055886
PDC,DC,0.7000000000000001,0.7000000000000001,affinity,0.7877184347233418
PDC,DC,0.7000000000000001,0.7000000000000001,wooters_distance,0.662583511465281
PDC,DC,0.7000000000000001,0.8,trace_distance,0.42053036232639435
PDC,DC,0.7000000000000001,0.8,fidelity,0.580771831808692
PDC,DC,0.7000000000000001,0.8,affinity,0.7615615123120764
PDC,DC,0.7000000000000001,0.8,wooters_distance,0.704173987442477
PDC,DC,0.7000000000000001,0.9,trace_distance,0.4602045056985604
PDC,DC,0.7000000000000001,0.9,fidelity,0.5408978959753413
PDC,DC,0.7000000000000001,0.9,affinity,0.7349503790989149
PDC,DC,0.7000000000000001,0.9,wooters_distance,0.7444117404741664
PDC,DC,0.7000000000000001,1.0,trace_distance,0.501841989002127
PDC,DC,0.7000000000000001,1.0,fidelity,0.499160338419281
PDC,DC,0.7000000000000001,1.0,affinity,0.7059719310735564
PDC,DC,0.7000000000000001,1.0,wooters_distance,0.78623835557829
PDC,DC,0.8,0.0,trace_distance,0.15824168692913587
PDC,DC,0.8,0.0,fidelity,0.8653827503638812
PDC,DC,0.8,0.0,affinity,0.9291685116285104
PDC,DC,0.8,0.0,wooters_distance,0.35657876450687026
PDC,DC,0.8,0.1,trace_distance,0.18763683746626678
PDC,DC,0.8,0.1,fidelity,0.8289010799015472
PDC,DC,0.8,0.1,affinity,0.9082396023343794
PDC,DC,0.8,0.1,wooters_distance,0.42032328857672335
PDC,DC,0.8,0.2,trace_distance,0.2161590775220069
PDC,DC,0.8,0.2,fidelity,0.7952172313998934
PDC,DC,0.8,0.2,affinity,0.8898868133830721
PDC,DC,0.8,0.2,wooters_distance,0.4661137588772722
PDC,DC,0.8,0.30000000000000004,trace_distance,0.25274645161198883
PDC,DC,0.8,0.30000000000000004,fidelity,0.7551427956215588
PDC,DC,0.8,0.30000000000000004,affinity,0.8674272569175278
PDC,DC,0.8,0.30000000000000004,wooters_distance,0.5157668810393625
PDC,DC,0.8,0.4,trace_distance,0.2854041440885134
PDC,DC,0.8,0.4,fidelity,0.7199079648888942
PDC,DC,0.8,0.4,affinity,0.8472208687105639
PDC,DC,0.8,0.4,wooters_distance,0.5566199833460561
PDC,DC,0.8,0.5,trace_distance,0.31994747709817367
PDC,DC,0.8,0.5,fidelity,0.6839039239429471
PDC,DC,0.8,0.5,affinity,0.8259344947114851
PDC,DC,0.8,0.5,wooters_distance,0.5964423138025938
PDC,DC,0.8,0.6000000000000001,trace_distance,0.35464229375884715
PDC,DC,0.8,0.6000000000000001,fidelity,0.6479929595210248
PDC,DC,0.8,0.6000000000000001,affinity,0.8041408699012468
PDC,DC,0.8,0.6000000000000001,wooters_distance,0.6347818149487059
PDC,DC,0.8,0.7000000000000001,trace_distance,0.3922708589228102
PDC,DC,0.8,0.7000000000000001,fidelity,0.6095853138802345
PDC,DC,0.8,0.7000000000000001,affinity,0.780082430862273
PDC,DC,0.8,0.7000000000000001,wooters_distance,0.6747274344396714
PDC,DC,0.8,0.8,trace_distance,0.4269314057654515
PDC,DC,0.8,0.8,fidelity,0.5744635827673084
PDC,DC,0.8,0.8,affinity,0.7573604929992854
PDC,DC,0.8,0.8,wooters_distance,0.7105600454357563
PDC,DC,0.8,0.9,trace_distance,0.46383478280080165
PDC,DC,0.8,0.9,fidelity,0.5372868588422185
PDC,DC,0.8,0.9,affinity,0.7324867879453115
PDC,DC,0.8,0.9,wooters_distance,0.7480401011379373
PDC,DC,0.8,1.0,trace_distance,0.5007650882162047
PDC,DC,0.8,1.0,fidelity,0.5002134517126983
PDC,DC,0.8,1.0,affinity,0.7067342446534738
PDC,DC,0.8,1.0,wooters_distance,0.7851841249045785
PDC,DC,0.9,0.0,trace_distance,0.2260341602937704
PDC,DC,0.9,0.0,fidelity,0.8084040455301559
PDC,DC,0.9,0.0,affinity,0.8947943973648462
PDC,DC,0.9,0.0,wooters_distance,0.43692944814994
PDC,DC,0.9,0.1,trace_distance,0.2387591761768921
PDC,DC,0.9,0.1,fidelity,0.7861729661083375
PDC,DC,0.9,0.1,affinity,0.8824111493758786
PDC,DC,0.9,0.1,wooters_distance,0.4719638636384382
PDC,DC,0.9,0.2,trace_distance,0.27054100048130836
PDC,DC,0.9,0.2,fidelity,0.7459859967516419
PDC,DC,0.9,0.2,affinity,0.8603521038134497
PDC,DC,0.9,0.2,wooters_distance,0.5240246688286232
PDC,DC,0.9,0.30000000000000004,trace_distance,0.2912062951970951
PDC,DC,0.9,0.30000000000000004,fidelity,0.7202284528253077
PDC,DC,0.9,0.30000000000000004,affinity,0.8459096267524308
PDC,DC,0.9,0.30000000000000004,wooters_distance,0.554404494058594
PDC,DC,0.9,0.4,trace_distance,0.32329367774508483
PDC,DC,0.9,0.4,fidelity,0.6846805338542299
PDC,DC,0.9,0.4,affinity,0.8252867304556445
PDC,DC,0.9,0.4,wooters_distance,0.5946965967728693
PDC,DC,0.9,0.5,trace_distance,0.35454511766599156
PDC,DC,0.9,0.5,fidelity,0.6505462372721728
PDC,DC,0.9,0.5,affinity,0.805005712390458
PDC,DC,0.9,0.5,wooters_distance,0.6317458466700768
PDC,DC,0.9,0.6000000000000001,trace_distance,0.38299155499850246
PDC,DC,0.9,0.6000000000000001,fidelity,0.6206152660668225
PDC,DC,0.9,0.6000000000000001,affinity,0.7865387955714527
PDC,DC,0.9,0.6000000000000001,wooters_distance,0.6631542329508516
PDC,DC,0.9,0.7000000000000001,trace_distance,0.41043788146944143
PDC,DC,0.9,0.7000000000000001,fidelity,0.5919441793609946
PDC,DC,0.9,0.7000000000000001,affinity,0.7684449643727482
PDC,DC,0.9,0.7000000000000001,wooters_distance,0.6927038388451197
PDC,DC,0.9,0.8,trace_distance,0.43965735521635274
PDC,DC,0.9,0.8,fidelity,0.5619302478828649
PDC,DC,0.9,0.8,affinity,0.7489283430720124
PDC,DC,0.9,0.8,wooters_distance,0.7232081418939785
PDC,DC,0.9,0.9,trace_distance,0.4701988854576236
PDC,DC,0.9,0.9,fidelity,0.5310000621762684
PDC,DC,0.9,0.9,affinity,0.7281364301368632
PDC,DC,0.9,0.9,wooters_distance,0.7543444380231555
PDC,DC,0.9,1.0,trace_distance,0.500592049236927
PDC,DC,0.9,1.0,fidelity,0.5004421694807736
PDC,DC,0.9,1.0,affinity,0.7068762672609012
PDC,DC,0.9,1.0,wooters_distance,0.7849550296454284
PDC,DC,1.0,0.0,trace_distance,0.3990783522218076
PDC,DC,1.0,0.0,fidelity,0.6589355279157647
PDC,DC,1.0,0.0,affinity,0.7958281149160961
PDC,DC,1.0,0.0,wooters_distance,0.6069191520168347
PDC,DC,1.0,0.1,trace_distance,0.3883892668351341
PDC,DC,1.0,0.1,fidelity,0.6599387018042284
PDC,DC,1.0,0.1,affinity,0.7981871515240208
PDC,DC,1.0,0.1,wooters_distance,0.6119654574452483
PDC,DC,1.0,0.2,trace_distance,0.39756372121778544
PDC,DC,1.0,0.2,fidelity,0.6378385334078528
PDC,DC,1.0,0.2,affinity,0.7874472014779637
PDC,DC,1.0,0.2,wooters_distance,0.639574463850872
PDC,DC,1.0,0.30000000000000004,trace_distance,0.41136655630548935
PDC,DC,1.0,0.30000000000000004,fidelity,0.6125346180094249
PDC,DC,1.0,0.30000000000000004,affinity,0.7741297480027404
PDC,DC,1.0,0.30000000000000004,wooters_distance,0.6680358530826762
PDC,DC,1.0,0.4,trace_distance,0.42257970837073644
PDC,DC,1.0,0.4,fidelity,0.594640258892103
PDC,DC,1.0,0.4,affinity,0.764770466225378
PDC,DC,1.0,0.4,wooters_distance,0.6881947600611781
PDC,DC,1.0,0.5,trace_distance,0.42571223871326874
PDC,DC,1.0,0.5,fidelity,0.5859431837369627
PDC,DC,1.0,0.5,affinity,0.7606565689301557
PDC,DC,1.0,0.5,wooters_distance,0.6975703604005342
PDC,DC,1.0,0.6000000000000001,trace_distance,0.43895836050499676
PDC,DC,1.0,0.6000000000000001,fidelity,0.5688428519997437
PDC,DC,1.0,0.6000000000000001,affinity,0.7508925029011105
PDC,DC,1.0,0.6000000000000001,wooters_distance,0.7156741250090977
PDC,DC,1.0,0.7000000000000001,trace_distance,0.45237020440913084
PDC,DC,1.0,0.7000000000000001,fidelity,0.5522739364449744
PDC,DC,1.0,0.7000000000000001,affinity,0.7410318647194625
PDC,DC,1.0,0.7000000000000001,wooters_distance,0.732732956904923
PDC,DC,1.0,0.8,trace_distance,0.4687565181741191
PDC,DC,1.0,0.8,fidelity,0.5337987655890546
PDC,DC,1.0,0.8,affinity,0.7293574169227541
PDC,DC,1.0,0.8,wooters_distance,0.7514680216601197
PDC,DC,1.0,0.9,trace_distance,0.4844245161136448
PDC,DC,1.0,0.9,fidelity,0.516991430450601
PDC,DC,1.0,0.9,affinity,0.7183078464179193
PDC,DC,1.0,0.9,wooters_distance,0.7683780813015882
PDC,DC,1.0,1.0,trace_distance,0.5002222383869515
PDC,DC,1.0,1.0,fidelity,0.500779942470058
PDC,DC,1.0,1.0,affinity,0.7071272495389724
PDC,DC,1.0,1.0,wooters_distance,0.7846177065218699
PDC,PDC,0.0,0.0,trace_distance,0.029271216737494367
PDC,PDC,0.0,0.0,fidelity,0.8103886315123553
PDC,PDC,0.0,0.0,affinity,1.0024355678331986
PDC,PDC,0.0,0.0,wooters_distance,0.04931747786079342
PDC,PDC,0.0,0.1,trace_distance,0.02864857874874241
PDC,PDC,0.0,0.1,fidelity,0.7964978482287202
PDC,PDC,0.0,0.1,affinity,1.0017222561650796
PDC,PDC,0.0,0.1,wooters_distance,0.050208417272324966
PDC,PDC,0.0,0.2,trace_distance,0.02935560326924647
PDC,PDC,0.0,0.2,fidelity,0.8363868218067195
PDC,PDC,0.0,0.2,affinity,0.9982544590923264
PDC,PDC,0.0,0.2,wooters_distance,0.07326181548236818
PDC,PDC,0.0,0.30000000000000004,trace_distance,0.03442006431700521
PDC,PDC,0.0,0.30000000000000004,fidelity,0.881811961821778
PDC,PDC,0.0,0.30000000000000004,affinity,0.9925851618829467
PDC,PDC,0.0,0.30000000000000004,wooters_distance,0.11218558915441162
PDC,PDC,0.0,0.4,trace_distance,0.043256724937921695
PDC,PDC,0.0,0.4,fidelity,0.9134675069549371
PDC,PDC,0.0,0.4,affinity,0.9861179503463969
PDC,PDC,0.0,0.4,wooters_distance,0.15264293902455014
PDC,PDC,0.0,0.5,trace_distance,0.060563032990207814
PDC,PDC,0.0,0.5,fidelity,0.9241855773698667
PDC,PDC,0.0,0.5,affinity,0.9765637220064642
PDC,PDC,0.0,0.5,wooters_distance,0.20139904112785711
PDC,PDC,0.0,0.6000000000000001,trace_distance,0.08402892677675002
PDC,PDC,0.0,0.6000000000000001,fidelity,0.916858342342135
PDC,PDC,0.0,0.6000000000000001,affinity,0.9646875275717901
PDC,PDC,0.0,0.6000000000000001,wooters_distance,0.25033172117701474
PDC,PDC,0.0,0.7000000000000001,trace_distance,0.11515433578742595
PDC,PDC,0.0,0.7000000000000001,fidelity,0.8998796082920577
PDC,PDC,0.0,0.7000000000000001,affinity,0.950209393977619
PDC,PDC,0.0,0.7000000000000001,wooters_distance,0.29815547959825767
PDC,PDC,0.0,0.8,trace_distance,0.1642793901162265
PDC,PDC,0.0,0.8,fidelity,0.8577976436985295
PDC,PDC,0.0,0.8,affinity,0.9249569754101784
PDC,PDC,0.0,0.8,wooters_distance,0.3696640081976365
PDC,PDC,0.0,0.9,trace_distance,0.2239193728940636
PDC,PDC,0.0,0.9,fidelity,0.8091748270785231
PDC,PDC,0.0,0.9,affinity,0.8953679227156808
PDC,PDC,0.0,0.9,wooters_distance,0.4337765807353328
PDC,PDC,0.0,1.0,trace_distance,0.3924024660210944
PDC,PDC,0.0,1.0,fidelity,0.670228466205604
PDC,PDC,0.0,1.0,affinity,0.8014171480561246
PDC,PDC,0.0,1.0,wooters_distance,0.5961983662336856
PDC,PDC,0.1,0.0,trace_distance,0.028978031468667467
PDC,PDC,0.1,0.0,fidelity,0.797480408440519
PDC,PDC,0.1,0.0,affinity,1.0014587177768501
PDC,PDC,0.1,0.0,wooters_distance,0.053399364599781424
PDC,PDC,0.1,0.1,trace_distance,0.02907381328926139
PDC,PDC,0.1,0.1,fidelity,0.8235797008140185
PDC,PDC,0.1,0.1,affinity,1.000478296575394
PDC,PDC,0.1,0.1,wooters_distance,0.05969314231402211
PDC,PDC,0.1,0.2,trace_distance,0.030470080513186795
PDC,PDC,0.1,0.2,fidelity,0.8473374773631984
PDC,PDC,0.1,0.2,affinity,0.9970694946419729
PDC,PDC,0.1,0.2,wooters_distance,0.08198609835780843
PDC,PDC,0.1,0.30000000000000004,trace_distance,0.03512244949921545
PDC,PDC,0.1,0.30000000000000004,fidelity,0.901399498848878
PDC,PDC,0.1,0.30000000000000004,affinity,0.9920427079447045
PDC,PDC,0.1,0.30000000000000004,wooters_distance,0.116245677021765
PDC,PDC,0.1,0.4,trace_distance,0.04486308183738099
PDC,PDC,0.1,0.4,fidelity,0.9329044402027845
PDC,PDC,0.1,0.4,affinity,0.9852179056652265
PDC,PDC,0.1,0.4,wooters_distance,0.15688703185681077
PDC,PDC,0.1,0.5,trace_distance,0.0623058332643737
PDC,PDC,0.1,0.5,fidelity,0.9345988240751112
PDC,PDC,0.1,0.5,affinity,0.9759701514256157
PDC,PDC,0.1,0.5,wooters_distance,0.20443817082164648
PDC,PDC,0.1,0.6000000000000001,trace_distance,0.08533438546148257
PDC,PDC,0.1,0.6000000000000001,fidelity,0.9212445465187726
PDC,PDC,0.1,0.6000000000000001,affinity,0.9645850346327682
PDC,PDC,0.1,0.6000000000000001,wooters_distance,0.24945795706302773
PDC,PDC,0.1,0.7000000000000001,trace_distance,0.11977928705836267
PDC,PDC,0.1,0.7000000000000001,fidelity,0.8991268722086168
PDC,PDC,0.1,0.7000000000000001,affinity,0.9474813754304812
PDC,PDC,0.1,0.7000000000000001,wooters_distance,0.3085267831855534
PDC,PDC,0.1,0.8,trace_distance,0.16333084589269276
PDC,PDC,0.1,0.8,fidelity,0.8593257949436794
PDC,PDC,0.1,0.8,affinity,0.9259347141814473
PDC,PDC,0.1,0.8,wooters_distance,0.365703621336797
PDC,PDC,0.1,0.9,trace_distance,0.22288537941442635
PDC,PDC,0.1,0.9,fidelity,0.8125540044770584
PDC,PDC,0.1,0.9,affinity,0.8969959355936358
PDC,PDC,0.1,0.9,wooters_distance,0.4299232390902826
PDC,PDC,0.1,1.0,trace_distance,0.39130549159975364
PDC,PDC,0.1,1.0,fidelity,0.6718376547889562
PDC,PDC,0.1,1.0,affinity,0.8027652371231839
PDC,PDC,0.1,1.0,wooters_distance,0.5934149748819912
PDC,PDC,0.2,0.0,trace_distance,0.02985667757054428
PDC,PDC,0.2,0.0,fidelity,0.8283371546360582
PDC,PDC,0.2,0.0,affinity,0.997816787059666
